Año,Nro del Mes,Mes,Nombre Dia,Rango del Dia,Localidad,Sexo,Delito,Modalidad,Arma Empleada,Numero Hechos
2020,01,ENE,MARTES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,MAÑANA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,MAÑANA,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MARTES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,TARDE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,TARDE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,09 - FONTIBÓN,FEMENINO,LESIONES PERSONALES,ATRACO,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,TARDE,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,TARDE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,TARDE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,05 - USME,FEMENINO,LESIONES PERSONALES,ATRACO,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,TARDE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,TARDE,12 - BARRIOS UNIDOS,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,NOCHE,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,01,ENE,MARTES,NOCHE,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,NOCHE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,NOCHE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑA ENTRE HERMANOS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MARTES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MARTES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,09 - FONTIBÓN,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,06 - TUNJUELITO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,06 - TUNJUELITO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MARTES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,01,ENE,MARTES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑA ENTRE COMPAÑEROS PERMANENTES,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,06 - TUNJUELITO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,COMBUSTIBLE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,14 - LOS MÁRTIRES,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,17 - CANDELARIA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA DE FUEGO,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,NO REPORTADO,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MIÉRCOLES,MADRUGADA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,3
2020,01,ENE,MIÉRCOLES,MADRUGADA,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,06 - TUNJUELITO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA DE FUEGO,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,14 - LOS MÁRTIRES,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,3
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,3
2020,01,ENE,MIÉRCOLES,MADRUGADA,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,09 - FONTIBÓN,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,09 - FONTIBÓN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,14 - LOS MÁRTIRES,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA DE FUEGO,1
2020,01,ENE,MIÉRCOLES,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,01,ENE,MIÉRCOLES,MAÑANA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MAÑANA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MAÑANA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MAÑANA,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,01,ENE,MIÉRCOLES,MAÑANA,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
